Property ID|Property|owner_id|comp_id|Owner|owner_publish|Symbol|pctOwner
3499|Westgate Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3500|Perkins Farm Marketplace|245|245|Brixmor|Brixmor (BRX)|BRX|1
3501|South Plaza Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3502|Campus Village Shoppes|245|245|Brixmor|Brixmor (BRX)|BRX|1
3503|Fox Run|245|245|Brixmor|Brixmor (BRX)|BRX|1
3506|Pine Tree Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3508|Maple Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3509|Grand Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3510|Farmington Crossroads|245|245|Brixmor|Brixmor (BRX)|BRX|1
3511|Silver Pointe Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3512|Cascade East|245|245|Brixmor|Brixmor (BRX)|BRX|1
3513|Delta Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3514|Lakes Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3515|Redford Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3516|Hampton Village Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3517|Fashion Corners|245|245|Brixmor|Brixmor (BRX)|BRX|1
3520|Southfield Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3521|Delco Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3522|18 Ryan|245|245|Brixmor|Brixmor (BRX)|BRX|1
3524|West Ridge|245|245|Brixmor|Brixmor (BRX)|BRX|1
3525|Washtenaw Fountain Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3527|Southport Centre I - VI|245|245|Brixmor|Brixmor (BRX)|BRX|1
3529|Burning Tree Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3530|Elk Park Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3531|Westwind Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3532|Richfield Hub|245|245|Brixmor|Brixmor (BRX)|BRX|1
3533|Roseville Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3534|Marketplace @ 42|245|245|Brixmor|Brixmor (BRX)|BRX|1
3535|Sun Ray Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3536|White Bear Hills Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3537|Ellisville Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3539|Hub Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3540|Watts Mill Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3541|Liberty Corners|245|245|Brixmor|Brixmor (BRX)|BRX|1
3542|Maplewood Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3546|Devonshire Place|245|245|Brixmor|Brixmor (BRX)|BRX|1
3547|The Commons at Chancellor Park|245|245|Brixmor|Brixmor (BRX)|BRX|1
3548|McMullen Creek Market|245|245|Brixmor|Brixmor (BRX)|BRX|1
3550|Macon Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3551|Garner Towne Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3552|Franklin Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3553|Wendover Place|245|245|Brixmor|Brixmor (BRX)|BRX|1
3554|University Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3555|Valley Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3556|Kinston Pointe|245|245|Brixmor|Brixmor (BRX)|BRX|1
3557|Magnolia Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3558|Roxboro Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3559|Innes Street Market|245|245|Brixmor|Brixmor (BRX)|BRX|1
3561|Crossroads|245|245|Brixmor|Brixmor (BRX)|BRX|1
3562|Anson Station|245|245|Brixmor|Brixmor (BRX)|BRX|1
3563|University Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3564|New Centre Market|245|245|Brixmor|Brixmor (BRX)|BRX|1
3565|Whitaker Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3566|Stratford Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3567|Parkway Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3568|Bedford Grove|245|245|Brixmor|Brixmor (BRX)|BRX|1
3569|Capitol Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3570|Willow Springs Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3571|Seacoast Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3572|Tri-City Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3573|Laurel Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3574|the Shoppes at Cinnaminson|245|245|Brixmor|Brixmor (BRX)|BRX|1
3575|Acme Clark|245|245|Brixmor|Brixmor (BRX)|BRX|1
3576|Collegetown Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3577|Hamilton Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3578|Bennetts Mills Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3580|Marlton Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3581|Middletown Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3582|Old Bridge Gateway|245|245|Brixmor|Brixmor (BRX)|BRX|1
3583|Morris Hills Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3584|Rio Grande Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3585|Ocean Heights Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3586|Springfield Place|245|245|Brixmor|Brixmor (BRX)|BRX|1
3587|Tinton Falls Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3588|Cross Keys Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3595|Parkway Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3596|Erie Canal Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3597|Unity Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3598|Suffolk Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3599|Three Village Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3600|Stewart Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3603|Dalewood I, II & III Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3605|Cayuga Mall|245|245|Brixmor|Brixmor (BRX)|BRX|1
3606|Kings Park Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3607|Falcaro's Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3609|Mamaroneck Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3610|Village Square Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3611|Sunshine Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3612|Wallkill Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3613|Monroe Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3614|Rockland Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3615|North Ridge Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3616|Nesconset Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3618|Roanoke Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3619|Rockville Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3621|College Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3622|Campus Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3623|Shoppes at Vestal|245|245|Brixmor|Brixmor (BRX)|BRX|1
3624|Parkway Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3625|Town Square Mall|245|245|Brixmor|Brixmor (BRX)|BRX|1
3626|The Plaza at Salmon Run|245|245|Brixmor|Brixmor (BRX)|BRX|1
3627|Highridge Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3628|Brunswick Town Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3630|Brentwood Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3631|Western Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3632|Delhi Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3633|Harpers Station|245|245|Brixmor|Brixmor (BRX)|BRX|1
3634|Western Hills Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3635|Greentree Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3636|Crown Point|245|245|Brixmor|Brixmor (BRX)|BRX|1
3637|South Towne Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3638|Brandt Pike Place|245|245|Brixmor|Brixmor (BRX)|BRX|1
3641|Southland Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3642|The Shoppes at North Olmsted|245|245|Brixmor|Brixmor (BRX)|BRX|1
3644|Surrey Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3646|Brice Park|245|245|Brixmor|Brixmor (BRX)|BRX|1
3649|Miracle Mile Shopping Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3652|Marketplace|245|245|Brixmor|Brixmor (BRX)|BRX|1
3653|Village West|245|245|Brixmor|Brixmor (BRX)|BRX|1
3654|Park Hills Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3656|Bethel Park Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3658|Lehigh Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3660|Bristol Park|245|245|Brixmor|Brixmor (BRX)|BRX|1
3661|New Britain Village Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3662|Chalfont Village Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3663|Collegeville Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3664|Whitemarsh Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3665|Valley Fair|245|245|Brixmor|Brixmor (BRX)|BRX|1
3666|Dickson City Crossings|245|245|Brixmor|Brixmor (BRX)|BRX|1
3668|Barn Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3669|Pilgrim Gardens|245|245|Brixmor|Brixmor (BRX)|BRX|1
3673|New Garden Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3676|North Penn Market Place|245|245|Brixmor|Brixmor (BRX)|BRX|1
3678|Village at Newtown|245|245|Brixmor|Brixmor (BRX)|BRX|1
3680|Roosevelt Mall|245|245|Brixmor|Brixmor (BRX)|BRX|1
3681|Ivyridge|245|245|Brixmor|Brixmor (BRX)|BRX|1
3682|Shoppes at Valley Forge|245|245|Brixmor|Brixmor (BRX)|BRX|1
3684|County Line Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3685|69th Street Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3686|Warminster Town Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3687|Shops at Prospect|245|245|Brixmor|Brixmor (BRX)|BRX|1
3688|Whitehall Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3689|Wilkes-Barre Township Marketplace|245|245|Brixmor|Brixmor (BRX)|BRX|1
3691|Belfair Towne Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3692|Milestone Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3693|Circle Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3694|Island Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3695|Festival Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3697|Fairview Corners I & II|245|245|Brixmor|Brixmor (BRX)|BRX|1
3698|Hillcrest Market Place|245|245|Brixmor|Brixmor (BRX)|BRX|1
3701|East Ridge Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3702|Watson Glen Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3703|Williamson Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3705|Greeneville Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3708|Kingston Overlook|245|245|Brixmor|Brixmor (BRX)|BRX|1
3710|The Commons at Wolfcreek|245|245|Brixmor|Brixmor (BRX)|BRX|1
3711|Georgetown Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3712|Nashboro Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3713|Commerce Central|245|245|Brixmor|Brixmor (BRX)|BRX|1
3717|Parmer Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3718|Baytown Shopping Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3720|El Camino|245|245|Brixmor|Brixmor (BRX)|BRX|1
3722|Bryan Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3723|Townshire|245|245|Brixmor|Brixmor (BRX)|BRX|1
3725|Rock Prairie Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3726|Central Station|245|245|Brixmor|Brixmor (BRX)|BRX|1
3727|Carmel Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3729|Claremont Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3730|Kessler Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3731|Stevens Park Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3732|Webb Royal Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3733|Wynnewood Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3734|Parktown|245|245|Brixmor|Brixmor (BRX)|BRX|1
3736|Preston Ridge|245|245|Brixmor|Brixmor (BRX)|BRX|1
3738|Ridglea Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3739|Trinity Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3740|Village Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3742|Highland Village Town Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3743|Bay Forest|245|245|Brixmor|Brixmor (BRX)|BRX|1
3744|Braes Heights|245|245|Brixmor|Brixmor (BRX)|BRX|1
3746|Braes Oaks Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3747|Braesgate|245|245|Brixmor|Brixmor (BRX)|BRX|1
3748|Broadway|245|245|Brixmor|Brixmor (BRX)|BRX|1
3749|Clear Lake Camino South|245|245|Brixmor|Brixmor (BRX)|BRX|1
3750|Hearthstone Corners|245|245|Brixmor|Brixmor (BRX)|BRX|1
3751|Jester Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3752|Maplewood Mall|245|245|Brixmor|Brixmor (BRX)|BRX|1
3753|Merchants Park|245|245|Brixmor|Brixmor (BRX)|BRX|1
3754|Northgate|245|245|Brixmor|Brixmor (BRX)|BRX|1
3755|Northtown Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3759|Tanglewilde Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3760|Westheimer Commons|245|245|Brixmor|Brixmor (BRX)|BRX|1
3761|Royal Oaks Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3762|Beltway South|245|245|Brixmor|Brixmor (BRX)|BRX|1
3763|Jones Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3764|Jones Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3765|Orange Grove|245|245|Brixmor|Brixmor (BRX)|BRX|1
3767|Northshore|245|245|Brixmor|Brixmor (BRX)|BRX|1
3768|Fry Road Crossing|245|245|Brixmor|Brixmor (BRX)|BRX|1
3770|Jefferson Park|245|245|Brixmor|Brixmor (BRX)|BRX|1
3771|Winwood Town Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3772|Crossroads Centre - Pasadena|245|245|Brixmor|Brixmor (BRX)|BRX|1
3773|Spencer Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3774|Pearland Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3775|Market Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3776|Preston Park Village|245|245|Brixmor|Brixmor (BRX)|BRX|1
3779|Keegan's Meadow|245|245|Brixmor|Brixmor (BRX)|BRX|1
3780|Texas City Bay|245|245|Brixmor|Brixmor (BRX)|BRX|1
3781|Windvale Center|245|245|Brixmor|Brixmor (BRX)|BRX|1
3782|The Centre at Navarro|245|245|Brixmor|Brixmor (BRX)|BRX|1
3784|Culpeper Town Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3785|Hanover Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3787|Tuckernuck Square|245|245|Brixmor|Brixmor (BRX)|BRX|1
3788|Cave Spring Corners|245|245|Brixmor|Brixmor (BRX)|BRX|1
3789|Hunting Hills|245|245|Brixmor|Brixmor (BRX)|BRX|1
3792|Hilltop Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3793|Ridgeview Centre|245|245|Brixmor|Brixmor (BRX)|BRX|1
3794|Rutland Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3796|Spring Mall|245|245|Brixmor|Brixmor (BRX)|BRX|1
3797|Mequon Pavilions|245|245|Brixmor|Brixmor (BRX)|BRX|1
3798|Moorland Square Shopping Ctr|245|245|Brixmor|Brixmor (BRX)|BRX|1
3799|Paradise Pavilion|245|245|Brixmor|Brixmor (BRX)|BRX|1
3800|Moundsville Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3801|Grand Central Plaza|245|245|Brixmor|Brixmor (BRX)|BRX|1
3802|Paramus Plaza|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|0.1155
3803|Burnt Mills|76|76|Regency Centers|Regency Centers (REG)|REG|0.2
3804|Robinwood Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3805|5 Points Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3807|Tomball Crossing|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3808|Atascocita Commons|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3809|Cypress Towne Center|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3811|Elmsford Center|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3812|Central Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3813|Commerce Center East|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3814|Central Center-Shoprite|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3819|Lawrenceville Market|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3822|Marathon S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3823|Winn Dixie - Miami|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3825|Homestead-Wachtel Land Lease|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3828|Northridge S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3833|Whole Foods at Bay Place|22|22|Site Centers|Site Centers (SITC)|SITC|1
3836|Winter Garden Village|22|22|Site Centers|Site Centers (SITC)|SITC|1
3838|Cumming Marketplace|22|22|Site Centers|Site Centers (SITC)|SITC|1
3840|Belgate Shopping Center|22|22|Site Centers|Site Centers (SITC)|SITC|1
3846|The Marketplace at Highland Village|22|22|Site Centers|Site Centers (SITC)|SITC|1
3851|The Village Center|76|76|Regency Centers|Regency Centers (REG)|REG|1
3855|Pleasanton Plaza|76|76|Regency Centers|Regency Centers (REG)|REG|1
3856|The Grove|76|76|Regency Centers|Regency Centers (REG)|REG|0.3
3857|Riverfront Plaza|76|76|Regency Centers|Regency Centers (REG)|REG|0.3
3858|Country Club Village|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3859|Peninsula Marketplace|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3860|Plaza de la Cañada|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3863|Mueller Regional Retail Center|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3865|Blalock Market at I-10|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3868|Tomball Marketplace|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3869|Hilltop Village Center|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3870|North Towne Plaza (Brownsville)|101|101|Weingarten Realty|Weingarten Realty (WRI)|WRI|1
3872|Village at Stone Oak|22|22|Site Centers|Site Centers (SITC)|SITC|1
3873|Fordham Place|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3874|Pelham Manor Shopping Plaza|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3875|Balboa Mesa Shopping Center|76|76|Regency Centers|Regency Centers (REG)|REG|1
3877|South Bay Village|76|76|Regency Centers|Regency Centers (REG)|REG|1
3879|Fountain Square|76|76|Regency Centers|Regency Centers (REG)|REG|1
3880|Brooklyn Station on Riverside|76|76|Regency Centers|Regency Centers (REG)|REG|1
3882|Shops on Main|76|76|Regency Centers|Regency Centers (REG)|REG|0.9151
3883|Fellsway Plaza|76|76|Regency Centers|Regency Centers (REG)|REG|0.75
3884|Shops at Erwin Mill|76|76|Regency Centers|Regency Centers (REG)|REG|0.55
3885|Holly Park|76|76|Regency Centers|Regency Centers (REG)|REG|0.9927
3886|Southpark at Cinco Ranch|76|76|Regency Centers|Regency Centers (REG)|REG|1
3887|Grand Ridge Plaza|76|76|Regency Centers|Regency Centers (REG)|REG|1
3889|White Marsh Plaza|30|30|Federal Realty|Federal Realty (FRT)|FRT|1
3890|613-623 West Diversey Parkway|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3891|Halsted and Armitage Collection - 9 properties|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3892|North Lincoln Park Chicago Collection - 6 properties|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3893|868 Broadway|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3894|313-315 Bowery|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3895|120 West Broadway|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3897|330-340 River Street|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3903|61 Main Street|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3904|252-256 Greenwich Avenue|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3905|Brook 35|30|30|Federal Realty|Federal Realty (FRT)|FRT|0.935
3906|The Grove at Shrewsbury|30|30|Federal Realty|Federal Realty (FRT)|FRT|0.935
3907|Quail Corners|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3908|Black Rock|76|76|Regency Centers|Regency Centers (REG)|REG|0.8
3909|Brick Walk|76|76|Regency Centers|Regency Centers (REG)|REG|0.8
3910|Fairfield Center|76|76|Regency Centers|Regency Centers (REG)|REG|0.8
3911|Shops at Mira Vista|76|76|Regency Centers|Regency Centers (REG)|REG|1
3912|Tigard Marketplace|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3913|Creekside Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3914|Heritage Square|235|235|Retail Properties of America|Retail Properties of America (RPAI)|RPAI|1
3915|North Park Plaza|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3917|Fallbrook Shopping Center|195|195|Retail Opportunity Investments Corp|Retail Opportunity Investments Corp (ROIC)|ROIC|1
3919|Washington St. Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3920|Glendale Square|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3921|Abington Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3922|Linden Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3923|Broadway Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3924|Adams Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3925|North Ave. Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3926|Memorial Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3927|Paradise Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3928|Washington St. S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3929|Vinnin Square Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3930|Morrissey Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3931|Waverly Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3932|Plaza at Hillsdale|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3933|Plaza at Short Hills|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3934|Newtown S.C.|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3936|Falmouth Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3937|Main St. Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3939|Belmont Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3940|Mill St. Plaza|48|48|Kimco Realty|Kimco Realty (KIM)|KIM|1
3943|2520 Flatbush Avenue|216|216|Acadia Realty Trust|Acadia Realty Trust (AKR)|AKR|1
3945|Ridge at Creekside|22|22|Site Centers|Site Centers (SITC)|SITC|1
3946|Waterstone Center|22|22|Site Centers|Site Centers (SITC)|SITC|1
3947|The Maxwell|22|22|Site Centers|Site Centers (SITC)|SITC|1
4002|East Brunswick (Brunswick Commons)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4003|North Bergen (Tonnelle Commons)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4004|East Hanover (Hanover Commons)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4005|Brick Commons|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4006|Union (Route 22 and Morris Ave)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4007|Hackensack|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4008|Totowa|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4010|Jersey City (Hudson Commons)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4011|Union (2445 Springfield Ave)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4012|Middletown|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4013|Woodbridge (Woodbridge Commons)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4014|Marlton|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4015|North Plainfield (West End Commons)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4016|Bergen Town Center - East, Paramus|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4017|Manalapan|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4018|East Rutherford (Rutherford Commons)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4019|Garfield|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4020|Morris Plains (Briarcliff Commons)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4021|Rockaway|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
4022|Lodi (Route 17 North)|256|256|Urban Edge Properties|Urban Edge Properties (UE)|UE|1
