comp_id|sector_id|PMSector1_id|Balance Sheet Date|MRPO Date|Price Date|Date Last Published|Symbol|Company|Bloomberg Ticker|Currency|Sector|PM Sector 1|REITrader Sector|Primary Analyst|Secondary Analyst|Market Cap Rate|Development Pipeline|Funded Development|Dividend Pace|EBITDA (1-Yr Forward)|Overhead (Annual G&A)|LT NOI Growth|Pricing Model Adjustment - Market Risk|Pricing Model Adjustment - 5 Year Cash Flow|Price|Price (Split Adjusted)|52-Week Price Range|Net Price Change|Recommendation|Shares|Insider Shares (K)|Takeout Price|Takeout Probability|Daily Total Return|1-Year Total Returns|3-Year Total Returns (Annualized)|5-Year Total Returns (Annualized)|7 Year Annualized Total Return|10 Year Annualized Total Return|15 Year Annualized Total Return|20 Year Annualized Total Return|25 Year Annualized Total Return|30 Year Annualized Total Return|Value Per SF/Unit/Bed|Unit Type|MRPO|% Price Change|Public Equity|Dividend Yield|Takeout Premium|Takeout Premium to NAV|Cash|Current Assets|Land|CIP|Other RE Assets|Other Assets|Current Liabilities|Book Value of Debt|Mark to Market Adjustment in Debt|Book Value of Preferred Stock|Mark to Market Adjustment in Preferred Stock|Other Liabilities|Operating Value of RE|Total Assets|Net Assets|Liabilities|Net Liabilities|Private Equity|NAV|NAV (rounded)|NAV (Split Adjusted)|Premium to NAV|Premium to GAV|Net GAV Premium|Debt to EBITDA|Overhead as a % of Assets|EV|G&A as % of EV|Implied Value Per Unit|Nominal NOI|Economic NOI|Cap-Ex Reserve|Nominal Cap Rate|Economic Cap Rate|Implied Nominal Cap Rate|Implied Economic Cap Rate|Implied Market Cap Rate|Implied Net Nominal Cap Rate|Implied Net Economic Cap Rate|Implied Net Market Cap Rate|Leverage|Net Leverage|Net Leverage Ex-Preferreds|Comprehensive Leverage|SS NOI Growth (4 Year)|Inflation|NOI Growth plus Inflation|Pricing Model Adjustment - Sector Risk|IRR (Unlevered Return Expectation)|Implied IRR|Intrinsic NAV|Fair Value Net GAV Premium|Warranted Premium to GAV Component: Leverage|Warranted Price|Premium to Warranted Price|Warranted NAV Premium|Warranted Premium to GAV Component: Takeout|Warranted Premium|Intrinsic Real Estate Value|Warranted Implied Nominal Cap Rate|Implied Takeout Odds|REITrader Implied Nominal Cap Rate vs Peers (120 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (60 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (20 Day Average)|REITrader Implied Nominal Cap Rate vs Peers (5 Day Average)|REITrader Implied Cap Rate vs Peers|REITrader Warranted Implied Nominal Cap Rate Spread|REITrader Implied Nominal Cap Rate|REITrader Warranted Price|REITrader Premium to Warranted Price|Dividend Coverage Year|Dividend Coverage|Debt Maturities Measured Through Year|Implied Fully-Loaded Forward 16Q Economic Cap Rate|Same Store NOI (2019)|Same Store NOI (2022)|Nominal Cap Rate (2019 NOI)|Nominal Cap Rate (2022 NOI)|Implied Net Nominal Cap Rate (2019 NOI)|Implied Net Nominal Cap Rate (2022 NOI)|Year 1 - Defined|Year 2 - Defined|Year 3 - Defined|Year 4 - Defined|AFFO (Year 0)|AFFO (Year 1)|AFFO (Year 2)|AFFO (Year 3)|AFFO (Year 4)|AFFO Yield (Year 0)|AFFO Yield (Year 1)|AFFO Yield (Year 2)|AFFO Yield (Year 3)|AFFO Yield (Year 4)|AFFO Growth (Year 1)|AFFO Growth (Year 2)|AFFO Growth (Year 3)|AFFO Growth (Year 4)|AFFO (12-Month Back)|AFFO (12-Month Forward)|1-Year Forward REIT AFFO Yield|AFFO Growth (12-Month Forward)|AFFO Multiple (12-Month Forward)|EBITDA (Year 1)|EBITDA (Year 2)|EBITDA (Year 3)|EBITDA (Year 4)|EBITDA Multiple (Year 1)|EBITDA Multiple (Year 2)|EBITDA Multiple (Year 3)|EBITDA Multiple (Year 4)|FFO (Year 0)|FFO (Year 1)|FFO (Year 2)|FFO (Year 3)|FFO (Year 4)|FFO Yield (Year 0)|FFO Yield (Year 1)|FFO Yield (Year 2)|FFO Yield (Year 3)|FFO Yield (Year 4)|FFO Growth (Year 1)|FFO Growth (Year 2)|FFO Growth (Year 3)|FFO Growth (Year 4)|FFO (12-Month Back)|FFO (12-Month Forward)|FFO Growth (12-Month Forward)|FFO Multiple (12-Month Forward)|Same Store NOI Growth (Year 0)|Same Store NOI Growth (Year 1)|Same Store NOI Growth (Year 2)|Same Store NOI Growth (Year 3)|Same Store NOI Growth (Year 4)|Same Store NOI Growth (Year 5)|Same Store NOI Growth (12 Month Forward)|Independent Board|Non-staggered Board|Investment by Board Members|Independent Directors that own > $200K|Insider Ownership|Board Investment|Conduct|Proxy Access|Total Board Rating|State of Incorporation|Business Combination Provision|Control Share Acquistion Provision|Board Later Vote|Shareholder Amendments|State Anti-takeover Provisions|Ownership Limits from 5/50 Rule|Insider Blocking Power|Shareholder Rights Plan|Board Authority Rights Plan|Shareholder Rights Plan Total|Total WME Rating|Other Business Dealings with Management|Divergent Tax Basis of Insiders|Total Other Issues Rating|Total Corporate Governance Score
50|9|9|31/12/2020|20/01/2021|26/04/2021|23/04/2021|KRC|Kilroy Realty Corp|KRC US EQUITY|USD|Office|Office|Office|DI|DBu||1735000|1174100|2|500000|83000|-0.0074|-0.001|0.97|68.19|68.19|46.46 - 69.05|1.16|BUY|117700|1.986057|84.5|0|0.01730572|0.06596905|0.00265107|0.04425151|0.04586997|0.08524275|0.02478404|0.09029322|||742.83802704|SF|BUY|0.01730568|8025.963|0.02932981|0.23918463|-0.05958505|731991|184187|1235569|2101841.89377523|0|0|504531|3954365|259532.36549464|0|0|68874|11109523.5978608|15363112.491636|14631121.491636|4787302.36549464|4055311.36549464|10575810.1261414|89.85395179|89.75|89.85395179|-0.24110183|-0.16597204|-0.17427558|6.444748|0.00540255|12081274.3654946|0.00687014|619.54768405|582072.90119619|450277.44743638|0.22642431|0.05239405|0.04053076|0.06282049|0.04859641||0.06345222|0.04908509||0.31161019|0.27717023|0.27717023|0.29222942|0.02709345|0.022|-0.0029|-0.001|0.03817016|0.04037661|78.33647657|-0.08995812|0.01470036|75.6359056|-0.09844406|-0.15823507|0|-0.11437702|-0.05138425|0.05879885|0|0.00486187|0.00436022|0.00406501|0.00396931|0.00388469|0.0043141|0.06324991|67.45090155|0.01095758|2021|0.85176834|2023|0.0448981|463453.52|536281.62261795|0.04171678|0.04827224|0.05052143|0.05846048|2021|2022|2023|2024|1.86742056|1.70353668|1.94457631|2.13351267|2.24478932|0.02738555|0.02498221|0.02851703|0.03128776|0.03291963|-0.08775949|0.14149365|0.09716068|0.05215655|1.82644959|1.76379659|0.02586591|-0.03430317|38.6609207|||||||||3.71933704|3.45938963|3.84549948|4.18834087|4.42057284|0.05454373|0.05073163|0.05639389|0.06142163|0.06482729|-0.06989079|0.11161213|0.08915393|0.05544725|3.65435019|3.55591709|-0.02693587|19.17648759|0.083|0.02932109|0.03802401|0.02330632|0.02337012|0.02375031|0.03149682|1|5|1|3|0|4|10|5|25|MD|2|2|3|0|7|0|8|5|0|5|20|3|0|3|48
54|7|7|31/12/2020|02/02/2021|26/04/2021|08/03/2021|MAC|Macerich|MAC US EQUITY|USD|Mall|Mall|Mall HP|VT|EA||203750|116000|0.6|535289.63621254|70259.325|-0.014|0|1|13.48|13.48|6.11 - 22.38|0.5|HOLD|161164.269|3091.278|0|0|0.03852077|-0.2776797|-0.33569224|-0.25031865|-0.13824038|-0.07239742|-0.04972852|0.04015383|0.0511577||215.29909478|SF|HOLD|0.0385208|2172.49434612|0.04451039|||555503|175781|181409.6|178878.75620715|0|196285.32599533|103950|7531051|-275395.13631198|0|0|293728|8357602.33559779|9645460.01780027|9089957.01780027|7653333.86368802|7097830.86368802|1992126.15411225|12.36084255|12.25|12.36084255|0.09054055|0.0186998|0.01984258|13.03135261|0.00728419|9270325.20980802|0.00757895|219.32514521|598510.66121254|424515.71504001|0.29071319|0.07161272|0.05079396|0.07029816|0.04986156||0.07021939|0.04980569||0.79346489|0.78084317|0.78084317|0.86159379|0.01733283|0.022|0.008|-0.001|0.05989278|0.05128611|11.3332643|0.03876777|-0.01112547|13.48|0|0.09054055|0.02588451|0.01984258|-0.01887904|0.07029816|0|0.00229624|0.00394362|0.0048449|0.0047259|0.00477741|0.00395266|0.06947341|14.20377331|-0.05095641|2021|0.76359033|2023|0.04309292|755308.46768799|634826.63193251|0.09037382|0.07595798|0.08861546|0.07448011|2021|2022|2023|2024|0.43154997|0.4581542|0.55837554|0.48584291|0.4507141|0.03201409|0.0339877|0.04142252|0.03604176|0.03343576|0.06164809|0.21875024|-0.12989937|-0.07230487|0.43820103|0.48320954|0.0358464|0.10271201|27.8968005|||||||||2.16355468|2.12396018|2.25420121|2.18729024|2.15730403|0.16050109|0.15756381|0.16722561|0.16226189|0.16003739|-0.01830067|0.0613199|-0.02968279|-0.0137093|2.15365606|2.15652044|0.00133001|6.25081022|-0.216|0.0215774|0.06071368|0.00359193|0.00327411|0.00294543|0.03136147|2|30|1|0|0|1|5|5|43|MD|0|2|0|0|2|0|8|5|0|5|15|3|2|5|63
57|8|8|31/12/2020|29/11/2019|26/04/2021|14/04/2021|ELS|Equity Lifestyle Props|ELS US EQUITY|USD|Manufactured Home Park|Manufactured Home Park|Manufactured Home Park|JP|GFP||0|0|1.45|548430.28860155|68904.34|0.0125|0|1|68.58|68.58|56.13 - 69.08|0.01|BUY|192927.825|4585.173|69|0.1|0.00014586|0.1321894|0.1568593|0.14379913|0.20525925|0.18876112|0.14003771|0.15999389|0.15914345||96.4|Site|BUY|0.00014584|13230.9902385|0.02114319|0.00612423|0.13016739|24060|78316|190403|54787.05|337002.80544747|388578|447284|3003476|-76364.75879732|0|0|0|14080052.1791997|15153199.0346471|15129139.0346471|3374395.24120268|3350335.24120268|11778803.7934445|61.05290304|61|61.05290304|0.12328811|0.09583365|0.09598606|5.43262482|0.00454718|16581325.4797027|0.00415554|105.63836432|584180.8325|498927.9425|0.14593579|0.04148996|0.03543509|0.03786155|0.0323362||0.03785629|0.0323317||0.22268534|0.22144917|0.22144917|0.21896266|0.0487524|0.022|0.0345|0.003|0.07455592|0.06716207|59.60418238|0.11661461|-0.00094813|70.88789398|-0.03255696|0.16108965|0|0.12541648|-0.03099235|0.03687284|0|0.00120411|0.00123164|0.00106189|0.00111822|0.00120038|0.00115396|0.03781514|68.68564257|-0.00153806|2021|1.36415334|2023|0.0316902|575701.22152264|658302.59127702|0.04088772|0.04675427|0.03730679|0.04265955|2021|2022|2023|2024|1.79533699|1.97802234|2.17889333|2.32812222|2.47479952|0.02617873|0.02884255|0.03177156|0.03394754|0.03608632|0.10175546|0.10155143|0.06848839|0.06300241|1.84100833|2.02824009|0.0295748|0.10170066|33.8125651|||||||||2.17420839|2.33186311|2.55145967|2.72513768|2.89585618|0.03170324|0.03400209|0.03720414|0.03973662|0.04222596|0.07251132|0.09417215|0.06807006|0.06264583|2.21362207|2.38676225|0.07821578|28.73348613|0.029|0.04382795|0.06440838|0.04501791|0.04343722|0.04230189|0.04897306|0|5|1|3|0|4|10|5|24|MD|2|2|3|0|7|0|8|5|0|5|20|3|0|3|47
71|10|10|31/12/2020|19/03/2021|26/04/2021|19/03/2021|PSA|Public Storage|PSA US EQUITY|USD|Self-Storage|Self-Storage|Self-Storage|SA|DBa||561000|188079|8|2262183.12607037|94642|-0.008|0|0.98|275.12|275.12|175.97 - 276.77|-1.65|SELL|175670.190413084|24056.34|200|0|-0.00596165|0.16121|0.10357353|0.01966648|0.08469319|0.11348345|0.11171673|0.15712351|0.14274513|0.16963406|259.250273|SF|SELL|-0.00596163|48330.38278645|0.02907822|-0.27304449|-0.13469498|757560|0|0|483772.92336059|4649271.8648443|4456003.17014118|394655|2557929|143021.02429186|4202394.70283457|186404.2|878786.95281444|38619650.5040144|48966258.4623605|48208698.4623605|8363190.87994087|7605630.87994087|40603067.5824196|231.13237076|231.25|231.13237076|0.19031358|0.15780898|0.16028882|0.79585467|0.0019328|55936013.6663885|0.00169197|300.16229363|1969602.17570474|1873495.78307243|0.04879482|0.051|0.04851146|0.04404872|0.04189937||0.04395457|0.04180982||0.17079497|0.1577647|0.06672721|0.08867154|0.02025233|0.022|0.014|0.001|0.06312906|0.05477251|221.24815155|0.20364111|0.00903735|245.73692477|0.11957127|0.06318697|0|0.0532183|-0.14777282|0.04846089|0|0.00177691|0.00208945|0.00152327|0.00118733|0.00109459|0.00164424|0.04459837|271.14255622|0.0146692|2021|1.33766542|2023|0.04276017|1931973|1985598.70242467|0.05002565|0.05141421|0.04311482|0.04431156|2021|2022|2023|2024|9.78042361|10.70132334|11.071631|11.43301251|11.9584393|0.03554966|0.03889693|0.04024292|0.04155646|0.04346627|0.09415745|0.03460391|0.03264031|0.04595699|10.01064854|10.79390026|0.03923343|0.07824186|25.48846974|||||||||9.74768311|11.06132982|11.4060836|11.82760985|12.34637844|0.03543066|0.04020547|0.04145858|0.04299073|0.04487634|0.13476502|0.03116748|0.03695627|0.04386081|10.07609479|11.14751827|0.10633321|24.67993265|-0.02303598|0.03533983|0.01608242|0.01315604|0.02205846|0.02979167|0.03052548|3|5|0|2|1|3|10|5|26|MD|1.5|1.5|0|0|3|0|4|3.75|0|3.75|10.75|2|1|3|39.75
76|11|11|31/12/2020|02/12/2020|26/04/2021|21/04/2021|REG|Regency Centers|REG US EQUITY|USD|Strip Center|Strip Center|Strip Center - High Quality|VT|PRS||246331|121305.48|2.38|709732.69335287|47656.3|-0.007|0|1|62.37|62.37|34.05 - 62.37|0.25|HOLD|170445|1710|0|0|0.00402445|0.5549018|0.02878039|-0.01823538|0.05157907|0.06521956|0.03003798|0.08988231|0.10533694||315.36817675|SF|HOLD|0.00402447|10630.65465|0.03815937|||398283|164553|37445.2|114842.52786749|0|165077.4|382368|4455964|311456.21788483|0|0|0|12972585.2721|13852786.3999675|13454503.3999675|5149788.21788483|4751505.21788483|8702998.18208266|51.06044872|51|51.06044872|0.22149338|0.13915298|0.14327221|5.71719612|0.0034402|15382159.8678848|0.00309815|359.25259741|749438.69335287|592056.56774876|0.21|0.05777096|0.04563906|0.05071396|0.04006403||0.05053124|0.03991968||0.37175107|0.35315352|0.35315352|0.28442957|0.04145678|0.022|0.016|0|0.06514332|0.05591711|50.84715689|0.14636974|0.01470228|60.64016315|0.02852626|0.18761516|0|0.12135821|-0.04400294|0.05167954|0|-0.00150243|-0.0015008|-0.00197245|-0.00224299|-0.00223316|-0.00180467|0.05114245|61.59429748|0.01259374|2021|0.86205346|2023|0.04082|834149.12712791|792873.81696299|0.06430092|0.06111918|0.05624288|0.05345987|2021|2022|2023|2024|1.95212924|2.05168723|2.25941948|2.39728626|2.53417841|0.03129917|0.03289542|0.03622606|0.03843653|0.04063137|0.05099969|0.10124947|0.06101867|0.05710296|1.97701874|2.10362029|0.03372808|0.0640366|29.64888684|||||||||2.94894404|3.11656415|3.38667058|3.56806688|3.74505635|0.04728145|0.04996896|0.05429967|0.05720806|0.0600458|0.05684072|0.08666802|0.05356184|0.04960374|2.99084907|3.18409076|0.06461098|19.5880095|-0.116|0.01634264|0.05795687|0.03750514|0.03508771|0.03545118|0.0267462|1|30|1|3|0|4|15|5|55|FL|0|0|0|0|4|0|8|5|0|5|17|3|0|3|75
83|7|7|31/12/2020|28/01/2021|26/04/2021|08/03/2021|SKT|Tanger Factory|SKT US EQUITY|USD|Mall|Mall||VT|EA||0|0|0.71|220003.43124139|40446.76|-0.022|0|1|17.08|17.08|5.51 - 17.86|0.1|SELL|98365|4762.941|0|0|0.00588928|0.3895324|-0.04802402|-0.08244727|-0.0586869|-0.00900227|0.04113632|0.10864569|0.10177654||238.9514087|SF|SELL|0.00588928|1680.0742|0.04156909|||95568|0|0|0|112891.5|0|114426.7875|1751743|60181.61381852|0|0|75963.6|3101350.33352316|3309809.83352316|3214241.83352316|2002315.00131852|1906747.00131852|1307494.83220464|13.29227705|13.25|13.29227705|0.28495667|0.11256821|0.11591516|7.52795077|0.01222027|3586821.20131852|0.01127649|265.84974101|258969.39124139|201996.12516828|0.22|0.08350214|0.06513167|0.0750535|0.05854173||0.07482839|0.05836615||0.60496376|0.59321828|0.59321828|0.41795813|0.00452085|0.022|-0.006|-0.001|0.06088351|0.04257069|13.29737678|0.11574103|0.009385|15.372|0.11111111|0.156461|0.00411113|0.06364547|-0.00026886|0.07864149|0||||||||||2021|1.31573115|2023|0.04658516|325435.12294521|269675.79350691|0.10493336|0.08695431|0.09403346|0.07792198|2021|2022|2023|2024|1.0557734|0.93416912|0.92728699|0.88103555|0.86879526|0.06181343|0.05469374|0.05429081|0.05158288|0.05086623|-0.11518028|-0.00736711|-0.04987824|-0.01389307|1.02537233|0.93244859|0.05459301|-0.09062439|18.3173638|||||||||1.57458382|1.49893203|1.5623752|1.53141395|1.51424359|0.09218875|0.08775949|0.09147396|0.08966124|0.08865595|-0.04804558|0.04232558|-0.01981678|-0.0112121|1.55567087|1.51479282|-0.0262768|11.27546932|-0.195|0.00178015|0.04134235|-0.00716339|-0.0074576|-0.00776294|0.0116707|5|30|1|2|0|3|10|0|48|NC|2|0|0|0|4|0|8|5|0|5|17|3|1|4|69
85|7|7|31/12/2020|25/01/2021|26/04/2021|08/03/2021|SPG|Simon Property Group|SPG US EQUITY|USD|Mall|Mall|Mall HP|VT|EA||829173|361999|5.2|4670056.44339498|175119.6|-0.012|0|1|120.17|120.17|51.17 - 121.01|3.25|SELL|375823.628|33937.333|0|0|0.02779677|-0.03078609|-0.04942712|-0.05573029|0.00056029|0.0484512|0.06554896|0.12794944|0.12207146||462.10148975|SF|SELL|0.02779678|45162.72537676|0.04327203|||1782777.8|1560389.88|0|472813.54693984|5472575.30998334|1562486.7|1711273|37391084.39696|167817.91157769|355384|-6191.9186|3116629.65513586|67768977.0658594|78620020.3027826|76837242.5027826|42735997.0450735|40953219.2450735|35884023.257709|95.48101978|95.5|95.48101978|0.25857474|0.11801958|0.12075787|7.6248129|0.00222742|86115944.6218335|0.00203353|516.63851551|4602343.14760129|3485859.77124471|0.24259021|0.06791224|0.0514374|0.06074334|0.0460076||0.06059493|0.04589519||0.54357652|0.53298658|0.52844201|0.44853621|0.02347901|0.022|0.0085|-0.001|0.06184253|0.05396893|99.20587956|0.10070425|0.00174048|114.1615|0.05263158|0.19564601|-0.11363281|0.09136931|0.02112681|0.06234499|0|-0.00229624|-0.00394362|-0.0048449|-0.0047259|-0.00477741|-0.00395266|0.06156809|117.03697663|0.02676952|2021|1.24807389|2023|0.04519133|5345354.08329011|4933207.29803114|0.07887612|0.07279448|0.07037749|0.06495112|2021|2022|2023|2024|6.22450553|6.48998422|6.81589538|6.88194053|7.06917706|0.0517975|0.05400669|0.05671878|0.05726837|0.05882647|0.04265057|0.05021756|0.00968987|0.02720694|6.2908752|6.57146201|0.05468471|0.04460219|18.28664608|||||||||9.11096819|9.67100665|10.25977769|10.35111204|10.58909112|0.07581733|0.08047771|0.0853772|0.08613724|0.08811759|0.0614686|0.06088002|0.00890218|0.02299068|9.25097781|9.81819941|0.06131477|12.23951511|-0.174|0.04534791|0.06612711|0.00980439|0.00964662|0.00948558|0.05054271|1|23|1|3|1|5|15|5|49|DE|0|2|0|0|7|0|8|5|0|5|20|2|0|2|71
88|10|10|31/12/2021|27/08/2020|26/04/2021|19/03/2021|LSI|Life Storage|LSI US EQUITY|USD|Self-Storage|Self-Storage|Self-Storage|SA|DBa||22400|22400|2.96|347942|-62900|-0.011|0|1|94.15|94.15|80.97 - 125.03|-0.7|BUY|74721.038|444.24|110|0|-0.00738006|0.2149272|0.21949753|0.07497804|0.12322883|0.16983559|0.11005571|0.1487729|0.12853006||170.9375611|SF|BUY|-0.00738007|7034.9857277|0.03143919|0.16834838|0.46028968|54400|24854|0|36266.66666667|0|526258.31059322|130070|2319666.05421378|157776.38554577|0|0|0|7594283.93388314|8236062.91114303|8181662.91114303|2607512.43975955|2553112.43975955|5628550.47138348|75.32751983|75.25|75.32751983|0.24987521|0.17076548|0.1719009|6.51047029|-0.00763714|9588098.16745955|-0.00656022|200.12779619|406294.19046275|381859.20884309|0.06014111|0.0535|0.05028245|0.0456966|0.04294835||0.04565232|0.04290674||0.31659696|0.312053|0.312053|0.28107249|0.03006396|0.022|0.011|0.001|0.06506922|0.06388338|75.61232526|0.16886063|0.0009301|105.58090485|-0.10826678|0.4016246|0|0.27629644|0.03489006|0.04197819|0|0.0020914|0.00204893|0.00263808|0.00264928|0.00274247|0.00235692|0.04531104|95.24806412|-0.01152847|2021|1.33031757|2023|0.05396995|379575|414983.23916548|0.04998167|0.05464416|0.04265008|0.04662865|2021|2022|2023|2024|3.68476247|3.93774002|4.23702729|4.40940867|4.681683|0.03913715|0.04182411|0.04500295|0.04683387|0.04972579|0.06865505|0.07600483|0.04068451|0.06174849|3.74800686|4.01256184|0.04261882|0.07058551|23.46381285|||||||||3.965747|4.23099169|4.54635916|4.7292276|5.01270896|0.04212158|0.04493884|0.04828847|0.05023078|0.05324173|0.06688392|0.07453748|0.04022305|0.05994242|4.03205817|4.30983356|0.06889171|21.84539118|0.02319924|0.04163087|0.02579104|0.02447368|0.03250752|0.03753759|0.03767091|2|5|0|2|0|2|10|0|19|MD|0|2|0|0|2|0|8|5|0|5|15|2|1|3|37
94|1|1|31/12/2020|23/02/2021|26/04/2021|14/04/2021|UDR|UDR, Inc.|UDR US EQUITY|USD|Apartment|Apartment|Apartment|JP|AP||491500|247877|1.44|796682.45746677|49626.88|0|0|1|46.81|46.81|29.60 - 46.81|0.03|HOLD|322155.756|8062.13|38.5|0|0.00064133|0.2478561|0.10890729|0.06126567|0.11565257|0.09756751|0.07823855|0.11997954|0.10706764|0.11869748|391.88954648|Unit|HOLD|0.0006413|15080.11093836|0.03076266|-0.17752617|-0.16822747|136879|180754|63224.05|283347.19651718|922497.69526606|685245.6|350508|5455949.5|167112.16960386|0|0|195592|18808738.7834146|21080686.3251978|20943807.3251978|6169161.66960386|6032282.66960386|14911524.655594|46.28669325|46.25|46.28669325|0.01130577|0.00799719|0.00804946|6.6765252|0.00235414|21112393.6079639|0.0023506|395.02356218|771158.29012|647579.8675875|0.1602504|0.041|0.03442973|0.04067472|0.03415658||0.04067261|0.03415481||0.2926452|0.28802226|0.28802226|0.25526895|0.04005242|0.022|0.022|0.001|0.059414|0.05677357|44.32262152|0.03945254|0.00445245|46.65601693|0.00330039|0.00797905|0|0.0056809|-0.02115922|0.04076989|0|0|0|0|0|0|0|0.04067472|46.81|0|2021|1.11233581|2023|0.0351286|835624.15340327|808650.10019326|0.04442744|0.04299332|0.04407268|0.04265001|2021|2022|2023|2024|1.68582469|1.60176357|1.73253936|1.87301881|2.00512627|0.0360142|0.03421841|0.03701216|0.04001322|0.04283543|-0.0498635|0.08164488|0.08108298|0.07053184|1.66480941|1.63445752|0.03491685|-0.01823145|28.63947181|||||||||2.03842108|1.94527728|2.10953927|2.28647935|2.4446582|0.0435467|0.04155687|0.045066|0.04884596|0.05222513|-0.04569409|0.08444143|0.08387617|0.06918009|2.01513513|1.98634278|-0.01428805|23.56592252|-0.054|-0.01841693|0.04861753|0.04457809|0.03428509|0.0328152|-0.00165832|1|5|1|3|0|4|10|5|25|MD|0|2|0|0|2|0|8|5|0|5|15|2|1|3|43
100|9|9|31/12/2020|03/12/2020|26/04/2021|23/04/2021|WRE|Washington REIT|WRE US EQUITY|USD|Office|Office|Office|DI|DBu||125000|120000|1.2|152000|23100|-0.00777612|0.001|1|23.01|23.01|17.29 - 25.51|0.18|SELL|84540|0|25.5|0|0.00788437|-0.02179128|-0.02257864|-0.01157729|0.03398544|0.01283254|0.01730787|0.04918703|0.06901015|0.07025623|353.64755978|SF|SELL|0.00788436|1945.2654|0.05215124|0.10821382|-0.09874911|7700|62367.73|4770|157363.63736264|0|0|50173|992000|22763.75|0|0|17530|3242240.82802772|3474442.19539036|3466742.19539036|1082466.75|1074766.75|2391975.44539036|28.29400811|28.25|28.29400811|-0.18675361|-0.12857029|-0.12885586|6.47565789|0.00664855|3020032.15|0.00764893|308.17898998|168653.09863773|126271.28822106|0.25129577|0.05201745|0.03894568|0.05969208|0.04469171||0.05971164|0.04470636||0.31155123|0.31002212|0.31002212|0.38520258|0.02716292|0.022|0.00272388|0|0.04534557|0.04381683|22.94414841|0.00184679|0.00114292|21.91221429|0.05009926|-0.22555284|0|-0.15562647|-0.03130427|0.06157963|0.30597862|-0.00167185|-0.00077415|0.00027528|6.262E-05|0.00020247|-0.00052702|0.05896258|23.4530996|-0.01889301|2021|0.64330295|2023|0.03996711|186969.58541184|190133.71953955|0.05766678|0.05864269|0.0661966|0.06731686|2021|2022|2023|2024|0.86325138|0.77196354|0.86248323|0.98845583|1.19643561|0.03751636|0.03354905|0.03748297|0.04295766|0.05199633|-0.10574885|0.11725902|0.14605803|0.21040877|0.84042942|0.79459346|0.03453253|-0.05453874|28.95820452|||||||||1.45746509|1.36865475|1.50731863|1.6860376|2.10614073|0.06334051|0.05948087|0.06550711|0.07327412|0.09153154|-0.0609348|0.10131399|0.11856748|0.24916593|1.43526251|1.40332072|-0.02225501|16.39682196|-0.049|0.01575674|0.02559147|0.02649837|0.02918627|0.02737902|0.01821542|3|5|1|3|0|4|10|0|22|MD|0|2|0|0|2|0|8|5|0|5|15|3|2|5|42
101|11|11|31/12/2020|15/04/2021|26/04/2021|21/04/2021|WRI|Weingarten Realty|WRI US EQUITY|USD|Strip Center|Strip Center|Strip Center - Low Quality|VT|PRS||485000|444446|1.2|270246.63296347|30394.7|-0.008|0|1|31.63|31.63|14.73 - 31.63|0.29|HOLD|129603|8123|30.95|0.9|0.00925332|0.9717236|0.06085498|0.00014653|0.04553212|0.06421669|0.0309457|0.07814185|0.08347207|0.08807122|214.0940867|SF|HOLD|0.00925335|4099.34289|0.03793867|-0.02149858|0.16252099|50444|36011.81986274|27952.4|414035.38953488|10000|131802|107619|1773256|85422.35207576|0|0|116588|4863083.10676493|5533328.71616255|5482884.71616255|2082885.35207576|2032441.35207576|3450443.36408679|26.62317511|26.5|26.62317511|0.18806265|0.1172711|0.11835002|6.37496194|0.00549302|6131784.24207576|0.00495691|239.201135|298066.34860704|230569.11536617|0.22645036|0.06129164|0.04741213|0.05485834|0.04243565||0.05480542|0.04239471||0.37642538|0.37068833|0.37068833|0.38121353|0.03873685|0.022|0.016|0|0.06672254|0.05642351|27.87196021|0.08628458|0.00096321|32.14733237|-0.01609254|0.20749431|0|0.13057859|0.01145128|0.05426977|0|-0.00444885|-0.00442409|-0.00542485|-0.00694945|-0.00701235|-0.00531181|0.05655888|30.19578266|0.04749727|2021|0.92186158|2023|0.04111282|330759.16444795|313683.52257469|0.06801429|0.06450301|0.06081664|0.05767695|2021|2022|2023|2024|1.06509572|1.10623389|1.26451653|1.33159916|1.3742615|0.03367359|0.0349742|0.03997839|0.04209925|0.04344804|0.03862392|0.14308244|0.05305002|0.03203843|1.07538026|1.14580455|0.03622525|0.0654878|27.60505708|||||||||1.6531894|1.69873853|1.90649987|2.00294737|2.06315074|0.0522665|0.05370656|0.06027505|0.06332429|0.06522766|0.02755228|0.12230331|0.05058878|0.03005739|1.66457668|1.75067887|0.05172617|18.067277|-0.104|0.00575697|0.05239496|0.03924518|0.03176535|0.03167864|0.01741647|0|30|1|3|1|5|10|0|45|TX|0|2|0|0|7|0|8|5|0|5|20|3|0|3|68
